Victim Age,Victim Sex ,Victim Race ,Reported Date ,Reported Day of Week,Report Month,City,State,Season,Population,Disposition
17,Male,Hispanic,8/17/2012,4,8,Los Angeles,CA,Summer,3847857,Arrest Made
26,Male,Hispanic,8/23/2012,3,8,Los Angeles,CA,Summer,3847857,Arrest Made
18,Male,Hispanic,8/26/2012,6,8,Los Angeles,CA,Summer,3847857,Arrest Made
53,Male,Black,10/13/2012,5,10,Los Angeles,CA,Fall,3847857,Arrest Made
37,Female,White,10/15/2012,0,10,Los Angeles,CA,Fall,3847857,No Arrest
44,Male,Other,11/1/2012,3,11,Los Angeles,CA,Fall,3847857,Arrest Made
17,Male,Hispanic,1/11/2012,2,1,Los Angeles,CA,Winter,3847857,Arrest Made
48,Male,White,3/19/2012,0,3,Los Angeles,CA,Spring,3847857,Arrest Made
80,Male,White,8/2/2012,3,8,Los Angeles,CA,Summer,3847857,Arrest Made
13,Male,White,8/8/2012,2,8,Los Angeles,CA,Summer,3847857,Arrest Made
25,Female,White,11/2/2012,4,11,Los Angeles,CA,Fall,3847857,No Arrest
58,Male,Black,10/2/2013,2,10,Los Angeles,CA,Fall,3877721,Arrest Made
23,Male,Black,3/25/2013,0,3,Los Angeles,CA,Spring,3877721,Arrest Made
62,Male,White,5/1/2013,2,5,Los Angeles,CA,Spring,3877721,Arrest Made
24,Male,Asian,6/2/2013,6,6,Los Angeles,CA,Summer,3877721,Arrest Made
44,Female,White,6/10/2013,0,6,Los Angeles,CA,Summer,3877721,Arrest Made
56,Male,Black,8/17/2013,5,8,Los Angeles,CA,Summer,3877721,Arrest Made
17,Male,Hispanic,9/21/2013,5,9,Los Angeles,CA,Fall,3877721,Arrest Made
34,Male,Hispanic,5/19/2013,6,5,Los Angeles,CA,Spring,3877721,No Arrest
18,Female,Hispanic,1/3/2013,3,1,Los Angeles,CA,Winter,3877721,No Arrest
34,Male,Hispanic,1/11/2013,4,1,Los Angeles,CA,Winter,3877721,Arrest Made
27,Male,Hispanic,1/22/2013,1,1,Los Angeles,CA,Winter,3877721,Arrest Made
38,Female,Hispanic,2/5/2013,1,2,Los Angeles,CA,Winter,3877721,Arrest Made
33,Male,Hispanic,2/13/2013,2,2,Los Angeles,CA,Winter,3877721,Arrest Made
12,Male,Black,5/27/2013,0,5,Los Angeles,CA,Spring,3877721,Arrest Made
36,Female,Hispanic,6/23/2013,6,6,Los Angeles,CA,Summer,3877721,No Arrest
36,Male,Hispanic,6/23/2013,6,6,Los Angeles,CA,Summer,3877721,No Arrest
27,Male,Hispanic,7/1/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
31,Male,Hispanic,9/28/2013,5,9,Los Angeles,CA,Fall,3877721,Arrest Made
20,Male,Black,10/7/2013,0,10,Los Angeles,CA,Fall,3877721,Arrest Made
39,Male,Hispanic,11/6/2013,2,11,Los Angeles,CA,Fall,3877721,No Arrest
17,Female,Black,8/2/2013,4,8,Los Angeles,CA,Summer,3877721,No Arrest
42,Female,Black,1/17/2013,3,1,Los Angeles,CA,Winter,3877721,Arrest Made
23,Male,Black,1/30/2013,2,1,Los Angeles,CA,Winter,3877721,No Arrest
16,Female,Hispanic,3/10/2013,6,3,Los Angeles,CA,Spring,3877721,Arrest Made
37,Male,Hispanic,3/11/2013,0,3,Los Angeles,CA,Spring,3877721,Arrest Made
10,Male,Hispanic,3/16/2013,5,3,Los Angeles,CA,Spring,3877721,No Arrest
34,Male,Black,4/3/2013,2,4,Los Angeles,CA,Spring,3877721,Arrest Made
38,Male,Black,4/7/2013,6,4,Los Angeles,CA,Spring,3877721,No Arrest
47,Male,White,5/3/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
43,Male,Black,5/18/2013,5,5,Los Angeles,CA,Spring,3877721,Arrest Made
37,Male,Black,5/27/2013,0,5,Los Angeles,CA,Spring,3877721,No Arrest
22,Male,Black,5/31/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
34,Male,Black,6/6/2013,3,6,Los Angeles,CA,Summer,3877721,No Arrest
48,Male,Black,6/15/2013,5,6,Los Angeles,CA,Summer,3877721,Arrest Made
20,Male,Black,6/24/2013,0,6,Los Angeles,CA,Summer,3877721,No Arrest
40,Male,Black,7/10/2013,2,7,Los Angeles,CA,Summer,3877721,No Arrest
24,Male,Black,7/13/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
28,Male,Black,7/31/2013,2,7,Los Angeles,CA,Summer,3877721,No Arrest
26,Male,Hispanic,8/25/2013,6,8,Los Angeles,CA,Summer,3877721,Arrest Made
40,Male,Black,9/15/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
36,Male,Black,9/15/2013,6,9,Los Angeles,CA,Fall,3877721,No Arrest
40,Male,Black,9/28/2013,5,9,Los Angeles,CA,Fall,3877721,Arrest Made
32,Male,Hispanic,9/29/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
74,Male,Black,10/6/2013,6,10,Los Angeles,CA,Fall,3877721,No Arrest
24,Male,Black,11/6/2013,2,11,Los Angeles,CA,Fall,3877721,No Arrest
35,Male,Black,12/20/2013,4,12,Los Angeles,CA,Winter,3877721,Arrest Made
17,Male,Hispanic,1/14/2013,0,1,Los Angeles,CA,Winter,3877721,Arrest Made
27,Male,Hispanic,1/19/2013,5,1,Los Angeles,CA,Winter,3877721,Arrest Made
24,Male,Hispanic,3/17/2013,6,3,Los Angeles,CA,Spring,3877721,No Arrest
23,Male,Hispanic,3/19/2013,1,3,Los Angeles,CA,Spring,3877721,No Arrest
20,Male,Hispanic,3/18/2013,0,3,Los Angeles,CA,Spring,3877721,No Arrest
36,Male,Hispanic,3/26/2013,1,3,Los Angeles,CA,Spring,3877721,No Arrest
36,Male,Hispanic,3/28/2013,3,3,Los Angeles,CA,Spring,3877721,No Arrest
21,Male,Hispanic,4/14/2013,6,4,Los Angeles,CA,Spring,3877721,No Arrest
46,Male,Hispanic,4/22/2013,0,4,Los Angeles,CA,Spring,3877721,No Arrest
43,Male,Hispanic,6/7/2013,4,6,Los Angeles,CA,Summer,3877721,No Arrest
28,Male,Hispanic,6/15/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
21,Male,Hispanic,6/24/2013,0,6,Los Angeles,CA,Summer,3877721,No Arrest
37,Male,Hispanic,7/15/2013,0,7,Los Angeles,CA,Summer,3877721,Arrest Made
42,Male,Hispanic,7/23/2013,1,7,Los Angeles,CA,Summer,3877721,Arrest Made
20,Male,Hispanic,7/29/2013,0,7,Los Angeles,CA,Summer,3877721,Arrest Made
18,Male,Hispanic,8/13/2013,1,8,Los Angeles,CA,Summer,3877721,No Arrest
25,Male,Hispanic,12/2/2013,0,12,Los Angeles,CA,Winter,3877721,No Arrest
18,Male,Hispanic,1/21/2013,0,1,Los Angeles,CA,Winter,3877721,Arrest Made
20,Male,Hispanic,7/28/2013,6,7,Los Angeles,CA,Summer,3877721,Arrest Made
45,Female,Hispanic,12/31/2013,1,12,Los Angeles,CA,Winter,3877721,Arrest Made
27,Male,Hispanic,1/4/2013,4,1,Los Angeles,CA,Winter,3877721,Arrest Made
69,Male,White,1/23/2013,2,1,Los Angeles,CA,Winter,3877721,No Arrest
55,Male,Hispanic,5/7/2013,1,5,Los Angeles,CA,Spring,3877721,Arrest Made
44,Male,Black,5/10/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
33,Male,Black,5/10/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
33,Male,Black,5/10/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
42,Male,Hispanic,6/8/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
18,Male,Hispanic,6/8/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
24,Male,Black,8/29/2013,3,8,Los Angeles,CA,Summer,3877721,No Arrest
42,Male,Hispanic,9/19/2013,3,9,Los Angeles,CA,Fall,3877721,Arrest Made
19,Male,Black,1/13/2013,6,1,Los Angeles,CA,Winter,3877721,Arrest Made
49,Male,White,6/11/2013,1,6,Los Angeles,CA,Summer,3877721,Arrest Made
23,Female,Black,6/18/2013,1,6,Los Angeles,CA,Summer,3877721,Arrest Made
29,Male,Hispanic,9/2/2013,0,9,Los Angeles,CA,Fall,3877721,Arrest Made
23,Male,Black,9/15/2013,6,9,Los Angeles,CA,Fall,3877721,No Arrest
34,Male,White,11/6/2013,2,11,Los Angeles,CA,Fall,3877721,Arrest Made
24,Male,Black,11/8/2013,4,11,Los Angeles,CA,Fall,3877721,Arrest Made
36,Male,Hispanic,4/29/2013,0,4,Los Angeles,CA,Spring,3877721,Arrest Made
42,Male,Hispanic,7/1/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
32,Male,Black,7/1/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
21,Male,Black,7/12/2013,4,7,Los Angeles,CA,Summer,3877721,No Arrest
17,Male,Black,9/1/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
32,Male,Hispanic,12/1/2013,6,12,Los Angeles,CA,Winter,3877721,Arrest Made
36,Male,Hispanic,1/18/2013,4,1,Los Angeles,CA,Winter,3877721,No Arrest
22,Male,Hispanic,12/22/2013,6,12,Los Angeles,CA,Winter,3877721,Arrest Made
32,Male,Hispanic,4/13/2013,5,4,Los Angeles,CA,Spring,3877721,No Arrest
31,Male,Hispanic,6/1/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
33,Male,Black,5/10/2013,4,5,Los Angeles,CA,Spring,3877721,No Arrest
32,Male,Black,12/19/2013,3,12,Los Angeles,CA,Winter,3877721,No Arrest
17,Male,Hispanic,2/17/2013,6,2,Los Angeles,CA,Winter,3877721,No Arrest
18,Male,Hispanic,4/24/2013,2,4,Los Angeles,CA,Spring,3877721,Arrest Made
80,Male,White,9/19/2013,3,9,Los Angeles,CA,Fall,3877721,No Arrest
73,Male,Asian,12/21/2013,5,12,Los Angeles,CA,Winter,3877721,No Arrest
42,Male,Black,11/27/2013,2,11,Los Angeles,CA,Fall,3877721,Arrest Made
33,Male,Asian,1/2/2013,2,1,Los Angeles,CA,Winter,3877721,No Arrest
16,Male,Hispanic,2/17/2013,6,2,Los Angeles,CA,Winter,3877721,No Arrest
21,Male,Hispanic,5/28/2013,1,5,Los Angeles,CA,Spring,3877721,No Arrest
32,Male,Hispanic,7/20/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
18,Male,Hispanic,7/20/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
19,Male,Black,11/11/2013,0,11,Los Angeles,CA,Fall,3877721,Arrest Made
79,Male,White,11/13/2013,2,11,Los Angeles,CA,Fall,3877721,No Arrest
38,Male,Hispanic,12/23/2013,0,12,Los Angeles,CA,Winter,3877721,Arrest Made
55,Male,Black,7/3/2013,2,7,Los Angeles,CA,Summer,3877721,Arrest Made
70,Female,Black,1/12/2013,5,1,Los Angeles,CA,Winter,3877721,Arrest Made
45,Male,Black,2/1/2013,4,2,Los Angeles,CA,Winter,3877721,Arrest Made
20,Male,Hispanic,2/5/2013,1,2,Los Angeles,CA,Winter,3877721,Arrest Made
23,Male,Hispanic,3/22/2013,4,3,Los Angeles,CA,Spring,3877721,Arrest Made
30,Male,Black,3/26/2013,1,3,Los Angeles,CA,Spring,3877721,No Arrest
47,Male,Black,4/20/2013,5,4,Los Angeles,CA,Spring,3877721,No Arrest
54,Male,Hispanic,4/23/2013,1,4,Los Angeles,CA,Spring,3877721,Arrest Made
21,Male,Black,5/4/2013,5,5,Los Angeles,CA,Spring,3877721,No Arrest
22,Male,Black,5/7/2013,1,5,Los Angeles,CA,Spring,3877721,Arrest Made
38,Male,Black,5/24/2013,4,5,Los Angeles,CA,Spring,3877721,Arrest Made
36,Male,Black,6/1/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
23,Male,Black,6/3/2013,0,6,Los Angeles,CA,Summer,3877721,Arrest Made
21,Male,Black,6/2/2013,6,6,Los Angeles,CA,Summer,3877721,Arrest Made
51,Male,Black,6/5/2013,2,6,Los Angeles,CA,Summer,3877721,No Arrest
30,Male,Hispanic,6/10/2013,0,6,Los Angeles,CA,Summer,3877721,Arrest Made
27,Male,Black,6/10/2013,0,6,Los Angeles,CA,Summer,3877721,No Arrest
42,Male,Black,6/10/2013,0,6,Los Angeles,CA,Summer,3877721,No Arrest
22,Female,Black,6/16/2013,6,6,Los Angeles,CA,Summer,3877721,Arrest Made
41,Male,Black,7/5/2013,4,7,Los Angeles,CA,Summer,3877721,Arrest Made
26,Male,Black,7/4/2013,3,7,Los Angeles,CA,Summer,3877721,No Arrest
40,Male,Black,7/6/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
58,Male,Black,7/14/2013,6,7,Los Angeles,CA,Summer,3877721,Arrest Made
36,Male,Black,7/16/2013,1,7,Los Angeles,CA,Summer,3877721,No Arrest
54,Male,Black,7/23/2013,1,7,Los Angeles,CA,Summer,3877721,Arrest Made
18,Male,Hispanic,7/25/2013,3,7,Los Angeles,CA,Summer,3877721,Arrest Made
64,Male,Black,8/7/2013,2,8,Los Angeles,CA,Summer,3877721,No Arrest
16,Male,Black,8/27/2013,1,8,Los Angeles,CA,Summer,3877721,Arrest Made
18,Male,Black,8/27/2013,1,8,Los Angeles,CA,Summer,3877721,Arrest Made
24,Male,Hispanic,9/1/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
40,Male,Black,9/1/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
59,Male,Black,9/11/2013,2,9,Los Angeles,CA,Fall,3877721,Arrest Made
39,Female,Hispanic,9/17/2013,1,9,Los Angeles,CA,Fall,3877721,Arrest Made
27,Male,Hispanic,10/8/2013,1,10,Los Angeles,CA,Fall,3877721,No Arrest
41,Male,Hispanic,10/20/2013,6,10,Los Angeles,CA,Fall,3877721,Arrest Made
14,Male,Black,11/9/2013,5,11,Los Angeles,CA,Fall,3877721,No Arrest
35,Female,Black,12/17/2013,1,12,Los Angeles,CA,Winter,3877721,Arrest Made
24,Male,Hispanic,2/24/2013,6,2,Los Angeles,CA,Winter,3877721,Arrest Made
32,Male,Black,3/24/2013,6,3,Los Angeles,CA,Spring,3877721,Arrest Made
45,Male,Hispanic,8/18/2013,6,8,Los Angeles,CA,Summer,3877721,Arrest Made
43,Male,Hispanic,2/4/2013,0,2,Los Angeles,CA,Winter,3877721,No Arrest
25,Male,White,3/26/2013,1,3,Los Angeles,CA,Spring,3877721,Arrest Made
20,Male,Black,4/16/2013,1,4,Los Angeles,CA,Spring,3877721,Arrest Made
19,Male,Hispanic,4/17/2013,2,4,Los Angeles,CA,Spring,3877721,No Arrest
20,Male,Hispanic,4/24/2013,2,4,Los Angeles,CA,Spring,3877721,Arrest Made
39,Male,Hispanic,6/24/2013,0,6,Los Angeles,CA,Summer,3877721,Arrest Made
34,Male,Hispanic,7/3/2013,2,7,Los Angeles,CA,Summer,3877721,Arrest Made
40,Male,Hispanic,7/13/2013,5,7,Los Angeles,CA,Summer,3877721,Arrest Made
26,Male,Hispanic,7/29/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
56,Male,Black,10/7/2013,0,10,Los Angeles,CA,Fall,3877721,No Arrest
54,Male,White,1/22/2013,1,1,Los Angeles,CA,Winter,3877721,Arrest Made
21,Male,Black,6/7/2013,4,6,Los Angeles,CA,Summer,3877721,Arrest Made
32,Female,White,8/3/2013,5,8,Los Angeles,CA,Summer,3877721,Arrest Made
25,Male,Hispanic,8/17/2013,5,8,Los Angeles,CA,Summer,3877721,No Arrest
39,Male,Hispanic,11/2/2013,5,11,Los Angeles,CA,Fall,3877721,No Arrest
24,Male,Hispanic,11/18/2013,0,11,Los Angeles,CA,Fall,3877721,Arrest Made
28,Male,Hispanic,2/3/2013,6,2,Los Angeles,CA,Winter,3877721,Arrest Made
19,Female,Hispanic,9/3/2013,1,9,Los Angeles,CA,Fall,3877721,Arrest Made
19,Male,Hispanic,10/27/2013,6,10,Los Angeles,CA,Fall,3877721,No Arrest
27,Male,Hispanic,1/23/2013,2,1,Los Angeles,CA,Winter,3877721,No Arrest
30,Female,Hispanic,2/8/2013,4,2,Los Angeles,CA,Winter,3877721,No Arrest
43,Female,White,3/3/2013,6,3,Los Angeles,CA,Spring,3877721,No Arrest
17,Male,Hispanic,3/27/2013,2,3,Los Angeles,CA,Spring,3877721,No Arrest
86,Male,White,6/11/2013,1,6,Los Angeles,CA,Summer,3877721,No Arrest
33,Male,White,4/24/2013,2,4,Los Angeles,CA,Spring,3877721,Arrest Made
32,Male,Hispanic,6/16/2013,6,6,Los Angeles,CA,Summer,3877721,No Arrest
23,Male,Hispanic,7/31/2013,2,7,Los Angeles,CA,Summer,3877721,No Arrest
35,Male,Hispanic,9/15/2013,6,9,Los Angeles,CA,Fall,3877721,Arrest Made
45,Male,Hispanic,1/8/2013,1,1,Los Angeles,CA,Winter,3877721,No Arrest
23,Male,Hispanic,1/1/2013,1,1,Los Angeles,CA,Winter,3877721,Arrest Made
20,Male,Hispanic,6/2/2013,6,6,Los Angeles,CA,Summer,3877721,No Arrest
52,Female,White,6/14/2013,4,6,Los Angeles,CA,Summer,3877721,Arrest Made
25,Male,Black,2/10/2013,6,2,Los Angeles,CA,Winter,3877721,No Arrest
24,Male,Black,3/11/2013,0,3,Los Angeles,CA,Spring,3877721,No Arrest
44,Female,Hispanic,7/8/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
21,Male,Black,9/15/2013,6,9,Los Angeles,CA,Fall,3877721,No Arrest
43,Male,Black,10/7/2013,0,10,Los Angeles,CA,Fall,3877721,No Arrest
18,Male,Hispanic,1/9/2013,2,1,Los Angeles,CA,Winter,3877721,No Arrest
18,Male,Black,1/17/2013,3,1,Los Angeles,CA,Winter,3877721,No Arrest
44,Male,Black,1/19/2013,5,1,Los Angeles,CA,Winter,3877721,Arrest Made
23,Male,White,2/2/2013,5,2,Los Angeles,CA,Winter,3877721,No Arrest
30,Male,Black,2/13/2013,2,2,Los Angeles,CA,Winter,3877721,Arrest Made
19,Male,Hispanic,2/27/2013,2,2,Los Angeles,CA,Winter,3877721,Arrest Made
18,Male,Hispanic,2/28/2013,3,2,Los Angeles,CA,Winter,3877721,Arrest Made
21,Male,Hispanic,2/28/2013,3,2,Los Angeles,CA,Winter,3877721,Arrest Made
26,Male,Hispanic,3/8/2013,4,3,Los Angeles,CA,Spring,3877721,No Arrest
27,Female,White,3/8/2013,4,3,Los Angeles,CA,Spring,3877721,No Arrest
37,Male,Black,3/14/2013,3,3,Los Angeles,CA,Spring,3877721,No Arrest
36,Male,Black,3/15/2013,4,3,Los Angeles,CA,Spring,3877721,No Arrest
57,Male,Black,4/1/2013,0,4,Los Angeles,CA,Spring,3877721,No Arrest
26,Male,Black,4/11/2013,3,4,Los Angeles,CA,Spring,3877721,Arrest Made
20,Male,Black,4/13/2013,5,4,Los Angeles,CA,Spring,3877721,No Arrest
19,Male,Hispanic,6/8/2013,5,6,Los Angeles,CA,Summer,3877721,No Arrest
36,Male,Black,6/21/2013,4,6,Los Angeles,CA,Summer,3877721,No Arrest
42,Male,Black,6/23/2013,6,6,Los Angeles,CA,Summer,3877721,Arrest Made
20,Male,Hispanic,7/7/2013,6,7,Los Angeles,CA,Summer,3877721,Arrest Made
36,Male,Black,7/15/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
26,Female,Black,7/19/2013,4,7,Los Angeles,CA,Summer,3877721,No Arrest
30,Male,Black,7/20/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
23,Male,Hispanic,7/23/2013,1,7,Los Angeles,CA,Summer,3877721,Arrest Made
43,Male,Black,8/5/2013,0,8,Los Angeles,CA,Summer,3877721,Arrest Made
23,Male,Black,8/11/2013,6,8,Los Angeles,CA,Summer,3877721,Arrest Made
34,Male,Black,8/22/2013,3,8,Los Angeles,CA,Summer,3877721,No Arrest
22,Male,Black,8/23/2013,4,8,Los Angeles,CA,Summer,3877721,Arrest Made
18,Male,Black,8/27/2013,1,8,Los Angeles,CA,Summer,3877721,Arrest Made
24,Male,Black,9/7/2013,5,9,Los Angeles,CA,Fall,3877721,Arrest Made
36,Male,Black,9/23/2013,0,9,Los Angeles,CA,Fall,3877721,No Arrest
44,Male,Black,9/24/2013,1,9,Los Angeles,CA,Fall,3877721,Arrest Made
49,Male,Black,10/4/2013,4,10,Los Angeles,CA,Fall,3877721,No Arrest
36,Male,Black,10/4/2013,4,10,Los Angeles,CA,Fall,3877721,Arrest Made
53,Female,Black,10/22/2013,1,10,Los Angeles,CA,Fall,3877721,No Arrest
39,Male,Black,11/15/2013,4,11,Los Angeles,CA,Fall,3877721,No Arrest
47,Male,Black,11/23/2013,5,11,Los Angeles,CA,Fall,3877721,No Arrest
21,Male,Black,11/26/2013,1,11,Los Angeles,CA,Fall,3877721,Arrest Made
27,Male,Hispanic,12/11/2013,2,12,Los Angeles,CA,Winter,3877721,No Arrest
16,Male,Black,12/12/2013,3,12,Los Angeles,CA,Winter,3877721,Arrest Made
24,Female,Hispanic,12/26/2013,3,12,Los Angeles,CA,Winter,3877721,Arrest Made
54,Male,Hispanic,12/26/2013,3,12,Los Angeles,CA,Winter,3877721,Arrest Made
20,Male,Hispanic,6/11/2013,1,6,Los Angeles,CA,Summer,3877721,Arrest Made
34,Male,Hispanic,7/8/2013,0,7,Los Angeles,CA,Summer,3877721,No Arrest
22,Male,Hispanic,7/13/2013,5,7,Los Angeles,CA,Summer,3877721,No Arrest
49,Male,Hispanic,11/16/2013,5,11,Los Angeles,CA,Fall,3877721,No Arrest
62,Female,Hispanic,2/19/2013,1,2,Los Angeles,CA,Winter,3877721,Arrest Made
35,Male,Hispanic,3/16/2013,5,3,Los Angeles,CA,Spring,3877721,No Arrest
25,Male,Hispanic,3/17/2013,6,3,Los Angeles,CA,Spring,3877721,Arrest Made
17,Male,Hispanic,3/29/2013,4,3,Los Angeles,CA,Spring,3877721,No Arrest
51,Male,Hispanic,4/11/2013,3,4,Los Angeles,CA,Spring,3877721,No Arrest
21,Male,Hispanic,7/10/2013,2,7,Los Angeles,CA,Summer,3877721,No Arrest
22,Female,Hispanic,9/5/2013,3,9,Los Angeles,CA,Fall,3877721,Arrest Made
59,Female,White,12/11/2013,2,12,Los Angeles,CA,Winter,3877721,Arrest Made
62,Male,Black,3/19/2013,1,3,Los Angeles,CA,Spring,3877721,Arrest Made
50,Male,Hispanic,4/3/2013,2,4,Los Angeles,CA,Spring,3877721,No Arrest
31,Male,Black,4/17/2013,2,4,Los Angeles,CA,Spring,3877721,Arrest Made
49,Male,White,11/25/2013,0,11,Los Angeles,CA,Fall,3877721,Arrest Made
61,Female,White,2/14/2013,3,2,Los Angeles,CA,Winter,3877721,Arrest Made
53,Male,White,8/9/2013,4,8,Los Angeles,CA,Summer,3877721,No Arrest
43,Female,White,6/15/2013,5,6,Los Angeles,CA,Summer,3877721,Arrest Made
27,Female,Hispanic,1/18/2014,5,1,Los Angeles,CA,Winter,3904102,Arrest Made
30,Female,Black,1/25/2014,5,1,Los Angeles,CA,Winter,3904102,Arrest Made
58,Female,White,5/9/2014,4,5,Los Angeles,CA,Spring,3904102,Arrest Made
59,Male,Black,5/29/2014,3,5,Los Angeles,CA,Spring,3904102,No Arrest
59,Male,Black,7/5/2014,5,7,Los Angeles,CA,Summer,3904102,No Arrest
46,Male,Black,12/8/2014,0,12,Los Angeles,CA,Winter,3904102,Arrest Made
31,Male,Hispanic,4/19/2014,5,4,Los Angeles,CA,Spring,3904102,No Arrest
38,Male,Hispanic,9/27/2014,5,9,Los Angeles,CA,Fall,3904102,No Arrest
19,Male,Hispanic,3/1/2014,5,3,Los Angeles,CA,Spring,3904102,Arrest Made
32,Male,Hispanic,4/15/2014,1,4,Los Angeles,CA,Spring,3904102,No Arrest
55,Male,Hispanic,4/30/2014,2,4,Los Angeles,CA,Spring,3904102,No Arrest
20,Male,Hispanic,5/22/2014,3,5,Los Angeles,CA,Spring,3904102,Arrest Made
35,Male,Hispanic,6/1/2014,6,6,Los Angeles,CA,Summer,3904102,Arrest Made
20,Male,Hispanic,8/17/2014,6,8,Los Angeles,CA,Summer,3904102,No Arrest
18,Male,Hispanic,9/10/2014,2,9,Los Angeles,CA,Fall,3904102,No Arrest
47,Male,Black,10/2/2014,3,10,Los Angeles,CA,Fall,3904102,Arrest Made
21,Male,Hispanic,10/4/2014,5,10,Los Angeles,CA,Fall,3904102,No Arrest
28,Male,Hispanic,10/20/2014,0,10,Los Angeles,CA,Fall,3904102,No Arrest
39,Female,Hispanic,12/7/2014,6,12,Los Angeles,CA,Winter,3904102,No Arrest
24,Male,Other,7/25/2014,4,7,Los Angeles,CA,Summer,3904102,Arrest Made
26,Male,Black,1/29/2014,2,1,Los Angeles,CA,Winter,3904102,No Arrest
37,Male,Black,2/2/2014,6,2,Los Angeles,CA,Winter,3904102,No Arrest
44,Female,Hispanic,3/30/2014,6,3,Los Angeles,CA,Spring,3904102,No Arrest
29,Male,Black,4/4/2014,4,4,Los Angeles,CA,Spring,3904102,No Arrest
22,Male,Hispanic,4/26/2014,5,4,Los Angeles,CA,Spring,3904102,Arrest Made
54,Male,Black,5/20/2014,1,5,Los Angeles,CA,Spring,3904102,Arrest Made
24,Male,Black,5/7/2014,2,5,Los Angeles,CA,Spring,3904102,No Arrest
44,Male,White,7/14/2014,0,7,Los Angeles,CA,Summer,3904102,Arrest Made
50,Male,Hispanic,6/7/2014,5,6,Los Angeles,CA,Summer,3904102,No Arrest
44,Male,Hispanic,7/11/2014,4,7,Los Angeles,CA,Summer,3904102,Arrest Made
20,Male,Black,9/1/2014,0,9,Los Angeles,CA,Fall,3904102,No Arrest
25,Female,Black,9/1/2014,0,9,Los Angeles,CA,Fall,3904102,No Arrest
48,Male,Black,9/7/2014,6,9,Los Angeles,CA,Fall,3904102,No Arrest
17,Male,Black,9/9/2014,1,9,Los Angeles,CA,Fall,3904102,No Arrest
54,Male,Black,9/17/2014,2,9,Los Angeles,CA,Fall,3904102,No Arrest
32,Male,White,10/3/2014,4,10,Los Angeles,CA,Fall,3904102,Arrest Made
25,Female,Hispanic,10/17/2014,4,10,Los Angeles,CA,Fall,3904102,Arrest Made
24,Male,Black,10/27/2014,0,10,Los Angeles,CA,Fall,3904102,Arrest Made
22,Male,Black,11/3/2014,0,11,Los Angeles,CA,Fall,3904102,No Arrest
19,Male,Black,11/17/2014,0,11,Los Angeles,CA,Fall,3904102,No Arrest
43,Male,Black,12/29/2014,0,12,Los Angeles,CA,Winter,3904102,Arrest Made
56,Male,Black,12/9/2014,1,12,Los Angeles,CA,Winter,3904102,Arrest Made
62,Female,Hispanic,12/22/2014,0,12,Los Angeles,CA,Winter,3904102,Arrest Made
41,Male,Hispanic,12/27/2014,5,12,Los Angeles,CA,Winter,3904102,Arrest Made
21,Male,Hispanic,2/3/2014,0,2,Los Angeles,CA,Winter,3904102,Arrest Made
25,Male,Hispanic,4/19/2014,5,4,Los Angeles,CA,Spring,3904102,No Arrest
25,Male,Hispanic,5/3/2014,5,5,Los Angeles,CA,Spring,3904102,Arrest Made
25,Male,Hispanic,1/17/2014,4,1,Los Angeles,CA,Winter,3904102,No Arrest
18,Male,Hispanic,3/1/2014,5,3,Los Angeles,CA,Spring,3904102,No Arrest
26,Male,Hispanic,3/26/2014,2,3,Los Angeles,CA,Spring,3904102,Arrest Made
23,Male,Hispanic,4/2/2014,2,4,Los Angeles,CA,Spring,3904102,No Arrest
52,Male,Hispanic,4/22/2014,1,4,Los Angeles,CA,Spring,3904102,Arrest Made
27,Male,Hispanic,5/29/2014,3,5,Los Angeles,CA,Spring,3904102,No Arrest
48,Male,Hispanic,6/25/2014,2,6,Los Angeles,CA,Summer,3904102,Arrest Made
